0.528997,1.1502,0,1.888146,4.935802,1.697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001051
0.494324,1.278,0,1.935989,5.516049,1.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067
0.467613,1.4592,0,1.716799,7.108642,1.543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341
0.42654,1.6068,0,1.687871,6.839506,1.517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000522
0.452489,1.6458,0,1.504286,8.928395,1.352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000442
0.450871,1.6224,0,1.726813,7.153086,1.552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002756
0.564002,1.768,0,1.727926,9.85679,1.553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002651
0.731368,1.768,0,2.194121,11.269136,1.972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487
0.719014,1.816,0,2.056154,12.135802,1.848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002415
0.728324,1.744,0,1.978269,12.97037,1.778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551
0.732484,1.808,0,1.918187,15,1.724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127
0.729387,1.808,0,1.912624,16.044444,1.719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002705
0.780749,1.776,0,2.018324,18.22963,1.814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534
0.716511,1.832,0,1.892596,19.167901,1.701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333
0.419385,1.122,0,2.211923,5.160494,1.988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004005
0.487231,1.387,0,1.802473,5.938272,1.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003533
0.451713,1.5352,0,1.682308,6.609877,1.512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503
0.468649,1.41,0,1.62,7.212346,1.456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001812
0.702408,1.5732,0,1.604423,8.434568,1.442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002186
0.388532,1.736,0,1.4175,7.644444,1.274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038
0.388532,1.736,0,1.4175,7.982716,1.274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000732
0.385638,1.736,0,1.406374,8.37284,1.264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008658
0.631188,1.736,0,1.463118,10.207407,1.315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002089
0.843223,1.2627,0,1.872569,13.661728,1.683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358
0.659314,1.8,0,1.528764,10.345679,1.374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001038
0.775283,1.8,0,1.65783,11.57284,1.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012
0.77278,1.8,0,1.893709,12.123457,1.702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339
0.49505,1.0168,0,2.330975,4.925926,2.095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426
0.431034,1.379,0,1.949341,6.049383,1.752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003121
0.413907,1.4784,0,1.654492,6.733333,1.487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044
0.446841,1.6146,0,1.614437,6.85679,1.451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001847
0.451011,1.5862,0,1.544341,6.683951,1.388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006
0.386152,1.768,0,1.378558,8.14321,1.239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077
0.679012,1.768,0,1.55658,10.42716,1.399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274
0.384813,1.141,0,2.266442,4.738272,2.037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004923
0.384172,1.3277,0,2.130701,5.518519,1.915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003714
0.464297,1.5939,0,1.711236,6.597531,1.538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403
0.497769,1.425,0,1.732376,7.187654,1.557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001844
0.380952,1.736,0,1.458668,8.118519,1.311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000509
0.376851,1.736,0,1.443091,8.874074,1.297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003308
0.602864,1.736,0,1.447541,9.706173,1.301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004815
0.820232,1.677,0,2.050591,13.074074,1.843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000577
0.719637,1.8,0,2.079519,18.318519,1.869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000537
0.729562,1.736,0,1.970481,21.760494,1.771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447
0.382848,1.3419,0,2.127363,5.637037,1.912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000935
0.449195,1.638,0,1.648929,6.859259,1.482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000861
0.720504,1.4972,0,1.65783,8.120988,1.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000748
0.595681,1.8,0,1.533214,9.525926,1.378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469
0.598251,1.8,0,1.630014,11.046914,1.465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001128
0.445879,1.6016,0,1.86478,7.404938,1.676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003767
0.578313,1.768,0,1.730151,9.839506,1.555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017
0.716364,1.7933,0,1.862555,11.980247,1.674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001699
0.773994,1.76,0,1.920412,13.474074,1.726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581
0.440917,1.3608,0,1.852541,5.906173,1.665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003696
0.415282,1.4025,0,1.667843,6.553086,1.499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289
0.446291,1.6195,0,1.602198,6.750617,1.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001726
0.391363,1.728,0,1.4175,7.767901,1.274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043
0.620181,1.4235,0,1.746841,6.14321,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000718
0.449055,1.5939,0,1.65783,7.222222,1.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002444
0.458281,1.4208,0,1.604423,7.523457,1.442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791
0.613196,1.768,0,1.469794,9.308642,1.321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002407
0.66461,1.8,0,1.534327,10.395062,1.379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000606
0.776598,1.6401,0,1.733489,11.251852,1.558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001059
0.465766,1.1136,0,2.201909,7.641975,1.979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000038
0.487908,1.2627,0,1.98272,8.876543,1.782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281
0.373878,1.092,0,2.332088,6.037037,2.096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000637
0.428481,0.906,0,2.79717,4.28642,2.514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000798
0.439351,0.992,0,2.470055,5.234568,2.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001576
0.277778,0.7896,0,2.789382,3.839506,2.507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000038
0.37594,1.0368,0,2.438901,5.138272,2.192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000099
0.24375,0.8586,0,2.836113,3.444444,2.549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143
0.436725,1.0106,0,2.542376,5.419753,2.285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000045
0.409722,1.295,0,1.858104,13.116049,1.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000041
0.398514,1.295,0,1.820275,13.380247,1.636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009
0.525259,1.295,0,1.530989,15.748148,1.376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001
0.622622,1.183,0,1.650041,18.441975,1.483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215
0.333532,1.053,0,2.612473,4.698765,2.348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000033
0.364356,1.1682,0,2.087308,8.587654,1.876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000053
0.430816,1.0205,0,2.280907,8.876543,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158
0.634495,1.0496,0,1.952679,16.037037,1.755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00008
0.293655,1.002,0,2.553503,4.555556,2.295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011
0.349398,1.1352,0,2.122912,8.333333,1.908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000035
0.450128,0.948,0,2.584657,4.920988,2.323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001746
0.497696,1.0354,0,2.388832,5.308642,2.147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001018
0.467532,1.1008,0,2.298709,5.62963,2.066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001171
0.387858,1.2395,0,1.773544,7.034568,1.594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000059
0.427313,1.0332,0,2.335426,6.414815,2.099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264
0.319149,0.9699,0,2.692582,4.555556,2.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005318
0.240629,1.1008,0,2.480069,6.417284,2.229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001203
0.328294,1.1946,0,2.060604,7.404938,1.852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000372
0.376115,1.2627,0,2.182995,8.320988,1.962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162
0.441331,1.2648,0,2.082857,10.234568,1.872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145
0.400962,1.1502,0,2.253263,4.782297,1.946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001468
0.371609,1.278,0,2.161789,5.41866,1.867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795
0.347705,1.4592,0,1.964947,6.715311,1.697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383
0.315358,1.6068,0,2.130526,6.660287,1.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000532
0.424088,1.6536,0,1.660421,9.294258,1.434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438
0.357058,1.768,0,1.511053,9.4689,1.305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002451
0.510667,1.768,0,1.420737,10.784689,1.227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457
0.498339,1.816,0,1.326947,11.698565,1.146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002454
0.575639,1.744,0,1.360526,12.318182,1.175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009473
0.468284,1.816,0,1.272526,14.205742,1.099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101
0.461991,1.816,0,1.252842,15.287081,1.082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274
0.501922,1.784,0,1.194947,17.296651,1.032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000587
0.452861,1.84,0,1.252842,18.270335,1.082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291
0.370714,1.122,0,2.393368,4.92823,2.067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003886
0.36888,1.387,0,2.014737,5.691388,1.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004664
0.343321,1.5352,0,1.894316,6.30622,1.636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004694
0.352451,1.41,0,1.802842,6.5311,1.557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000688
0.470622,1.5732,0,1.850316,8.043062,1.598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002964
0.285196,1.76,0,1.831789,7.354067,1.582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229
0.285418,1.76,0,1.582842,7.665072,1.367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000591
0.280041,1.76,0,1.553895,8.059809,1.342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008336
0.407088,1.76,0,1.369789,9.590909,1.183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002686
0.622084,1.2627,0,1.739158,13.090909,1.502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384
0.46398,1.8,0,1.440421,9.691388,1.244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001116
0.519031,1.8,0,1.383684,11.638756,1.195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025
0.401548,1.0168,0,2.415368,5.342105,2.086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499
0.350263,1.379,0,2.165263,5.789474,1.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003278
0.358306,1.4784,0,1.806316,6.674641,1.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369
